Linguagem,Projeto,Numero de Tokens de Codigo Fonte (Excluindo Tokens de Comentario),Numero de Tokens apenas dos Comentarios,Numero Total de Tokens do Projeto,NTCF/NTTP (%),NTC/NTTP (%),Numero de Caracteres de Codigo Fonte (Excluindo Caracteres de Comentario),Numero de Caracteres apenas dos Comentarios,Numero Total de Carateres do Projeto,NCCF/NTCP (%),NCC/NTCP (%),Numero de Linhas de Codigo Fonte (Excluindo Linhas de Comentario),Numero de Linhas apenas do Comentarios,Numero Total de Linhas do Projeto,NLCF/NTLP (%),NLC/NTLP (%)
C#,restsharp | RestSharp,97987,29081,127068,77.11,22.89,422157,118654,540811,78.06,21.94,14381,3315,17696,81.27,18.73
C#,JustArchiNET | ArchiSteamFarm,137366,38805,176171,77.97,22.03,596890,140356,737246,80.96,19.04,16851,3049,19900,84.68,15.32
C#,udacity | self-driving-car-sim,145061,70930,215991,67.16,32.84,608690,275708,884398,68.83,31.17,25283,7823,33106,76.37,23.63
C#,Redth | PushSharp,25195,5845,31040,81.17,18.83,120501,23197,143698,83.86,16.14,4239,582,4821,87.93,12.07
C#,migueldeicaza | TensorFlowSharp,201553,327876,529429,38.07,61.93,781484,1176204,1957688,39.92,60.08,23831,34204,58035,41.06,58.94
C#,dotnet | reactive,2648750,553177,3201927,82.72,17.28,9825833,2350850,12176683,80.69,19.31,288951,34840,323791,89.24,10.76
C#,AngleSharp | AngleSharp,1078167,128324,1206491,89.36,10.64,5231691,501205,5732896,91.26,8.74,132087,17706,149793,88.18,11.82
C#,brandonlw | Psychson,10153,1552,11705,86.74,13.26,34299,5263,39562,86.70,13.30,1458,133,1591,91.64,8.36
C#,JamesNK | Newtonsoft.Json,746128,327402,1073530,69.50,30.50,3519792,1315434,4835226,72.79,27.21,128842,31498,160340,80.36,19.64
C#,Microsoft | FASTER,110842,29706,140548,78.86,21.14,450703,114633,565336,79.72,20.28,17719,3898,21617,81.97,18.03
C#,windows-toolkit | WindowsCommunityToolkit,599838,342701,942539,63.64,36.36,3003238,1368567,4371805,68.70,31.30,111051,36370,147421,75.33,24.67
C#,Live-Charts | Live-Charts,280413,194263,474676,59.07,40.93,1129576,767758,1897334,59.53,40.47,38895,17411,56306,69.08,30.92
C#,Sonarr | Sonarr,855951,50249,906200,94.45,5.55,3888255,211482,4099737,94.84,5.16,138199,5006,143205,96.50,3.50
C#,domaindrivendev | Swashbuckle,37169,4477,41646,89.25,10.75,180561,18990,199551,90.48,9.52,6954,459,7413,93.81,6.19
C#,Microsoft | VFSForGit,430334,43154,473488,90.89,9.11,2233542,191815,2425357,92.09,7.91,71433,3912,75345,94.81,5.19
C#,JoshClose | CsvHelper,158452,71811,230263,68.81,31.19,606199,286093,892292,67.94,32.06,25266,6682,31948,79.08,20.92
C#,graphql-dotnet | graphql-dotnet,174151,10586,184737,94.27,5.73,877769,40974,918743,95.54,4.46,37016,1145,38161,97.00,3.00
C#,dotnet | corefx,23849079,4923530,28772609,82.89,17.11,100323347,20086384,120409731,83.32,16.68,3100493,440007,3540500,87.57,12.43
C#,nefarius | ScpToolkit,129863,26824,156687,82.88,17.12,559824,107673,667497,83.87,16.13,21276,3394,24670,86.24,13.76
C#,serilog | serilog,78449,51453,129902,60.39,39.61,360766,219822,580588,62.14,37.86,12650,5073,17723,71.38,28.62
C#,ElectronNET | Electron.NET,34976,25988,60964,57.37,42.63,160203,99145,259348,61.77,38.23,6342,3533,9875,64.22,35.78
C#,gitextensions | gitextensions,1042536,131038,1173574,88.83,11.17,4758570,543257,5301827,89.75,10.25,147037,21646,168683,87.17,12.83
C#,reactiveui | ReactiveUI,424331,196143,620474,68.39,31.61,2238347,833305,3071652,72.87,27.13,51196,23689,74885,68.37,31.63
C#,xamarin | Xamarin.Forms,1841965,122953,1964918,93.74,6.26,8222088,522744,8744832,94.02,5.98,310136,11878,322014,96.31,3.69
C#,ThreeMammals | Ocelot,245628,6166,251794,97.55,2.45,1186627,25414,1212041,97.90,2.10,42998,503,43501,98.84,1.16
C#,Accelerider | BaiduPanDownloadWinform,29492,3813,33305,88.55,11.45,118773,16615,135388,87.73,12.27,4056,833,4889,82.96,17.04
C#,firstfloorsoftware | mui,36322,21028,57350,63.33,36.67,162877,83903,246780,66.00,34.00,6340,2672,9012,70.35,29.65
C#,cake-build | cake,581245,336808,918053,63.31,36.69,2765767,1284460,4050227,68.29,31.71,96432,48379,144811,66.59,33.41
